index,loc,locAKA,locWB,year,water.type,collector,station,lift,net.type,mesh.mm,mesh.in,spec,sample,fl,fl.thawed,wt,wt.thawed,wt.dressed,sex,mat,gonad.wt,gonad.prsrvd,oto.num,finclip,dnatissue,stomach.contents,stomach.prsvred,muscle.frozen,gillarch.frozen,life.hist,use,age,fecundity,egg.diam,lat,long,depthA,depthB,depth,net.len,net.height,wind.dir,wind.spd,temp.water,temp.air,sky,netset.time,netset.date,netlift.time,netlift.date,lake.zone,tag,remarks,edits
8616,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,670,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8617,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,670,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8618,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,670,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8619,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,670,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8620,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8621,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8622,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8623,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8624,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8625,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8626,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8627,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8628,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8629,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8630,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8631,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8632,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8633,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8634,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8635,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8636,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8637,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8638,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8639,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8640,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8641,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8642,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8643,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8644,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8645,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8646,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8647,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8648,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8649,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8650,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8651,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8652,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8653,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8654,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8655,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8656,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8657,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8658,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8659,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8660,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8661,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8662,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8663,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8664,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8665,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8666,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,680,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8667,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8668,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8669,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8670,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8671,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8672,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8673,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8674,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8675,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8676,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8677,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8678,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8679,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8680,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8681,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8682,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8683,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8684,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8685,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8686,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8687,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8688,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8689,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8690,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8691,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8692,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8693,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8694,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8695,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8696,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8697,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8698,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8699,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8700,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8701,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8702,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8703,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8704,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8705,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8706,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8707,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,690,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8708,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8709,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8710,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8711,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
8712,Iqalujjuaq,,PG027,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,700,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
