ind_id,sex,maternal_parity,focal_id,focal_legnth,date_ymd,age_days,age_weeks_trunc,coat_color,bout_id,duration_adj_s,actor-receiver,behavior,overlap_id,drop_overlap,group_type,stability_group_type,behavior_type,event_type
TE1,F,PP,64TE1,600,8/24/16,161,23,BW,TE1-74,NA,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,64TE1,600,8/24/16,161,23,BW,TE1-74,13.119,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,64TE1,600,8/24/16,161,23,BW,TE1-74,NA,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,64TE1,600,8/24/16,161,23,BW,TE1-74,4.067,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,64TE1,600,8/24/16,161,23,BW,TE1-74,NA,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,64TE1,600,8/24/16,161,23,BW,TE1-74,13.983,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,64TE1,600,8/24/16,161,23,BW,TE1-74,NA,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,65TE1,600,8/25/16,162,23,BW,TE1-75,54.735,TE1-TE,FG,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,65TE1,600,8/25/16,162,23,BW,TE1-75,NA,TE1-TE,FG,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,65TE1,600,8/25/16,162,23,BW,TE1-75,101.71,TE1-TE,IN,FG:08:47:57,N,multi,UMM,mat_han,State start
TE1,F,PP,65TE1,600,8/25/16,162,23,BW,TE1-75,NA,TE1-TE,IN,FG:08:47:57,N,multi,UMM,mat_han,State stop
TE1,F,PP,65TE1,600,8/25/16,162,23,BW,TE1-75,14.635,TE1-TE,FG,IN:08:47:22,Y,multi,UMM,mat_han,State start
TE1,F,PP,65TE1,600,8/25/16,162,23,BW,TE1-75,NA,TE1-TE,FG,IN:08:47:22,Y,multi,UMM,mat_han,State stop
TE1,F,PP,65TE1,600,8/25/16,162,23,BW,TE1-75,3.1,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,65TE1,600,8/25/16,162,23,BW,TE1-75,NA,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,65TE1,600,8/25/16,162,23,BW,TE1-75,165.428,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,65TE1,600,8/25/16,162,23,BW,TE1-75,NA,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-76,3.919,TE1-TE,ICF,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-76,NA,TE1-TE,ICF,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-76,16.935,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-76,NA,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-76,10.583,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-76,NA,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-76,45.271,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-76,NA,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,2.682,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,NA,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,19.171,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,NA,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,10.784,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,NA,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,55.205,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,NA,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,60.604,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,NA,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,15.569,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,NA,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,2.266,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,NA,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,3.785,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,NA,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,31.169,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,NA,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,7.498,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,NA,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,66.425,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,NA,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,14.152,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,NA,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,22.335,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,NA,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,11.618,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,NA,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,113.093,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,NA,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,12.051,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,NA,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,41.686,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,66TE1,600,8/27/16,164,23,BW,TE1-77,NA,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,68TE1,600,8/29/16,166,23,BW,TE1-78,221.853,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,68TE1,600,8/29/16,166,23,BW,TE1-78,NA,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,68TE1,600,8/29/16,166,23,BW,TE1-78,26.518,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,68TE1,600,8/29/16,166,23,BW,TE1-78,NA,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,69TE1,600,8/29/16,166,23,BW,TE1-79,600,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,69TE1,600,8/29/16,166,23,BW,TE1-79,NA,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,71TE1,600,8/31/16,168,24,BW,TE1-80,57.785,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,71TE1,600,8/31/16,168,24,BW,TE1-80,NA,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,71TE1,600,8/31/16,168,24,BW,TE1-80,25.052,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,71TE1,600,8/31/16,168,24,BW,TE1-80,NA,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,71TE1,600,8/31/16,168,24,BW,TE1-80,2.176,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,71TE1,600,8/31/16,168,24,BW,TE1-80,NA,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,71TE1,600,8/31/16,168,24,BW,TE1-80,39.061,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,71TE1,600,8/31/16,168,24,BW,TE1-80,NA,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,71TE1,600,8/31/16,168,24,BW,TE1-80,5.151,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,71TE1,600,8/31/16,168,24,BW,TE1-80,NA,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,71TE1,600,8/31/16,168,24,BW,TE1-80,12.268,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,71TE1,600,8/31/16,168,24,BW,TE1-80,NA,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,71TE1,600,8/31/16,168,24,BW,TE1-80,4.531,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,71TE1,600,8/31/16,168,24,BW,TE1-80,NA,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,71TE1,600,8/31/16,168,24,BW,TE1-80,56.604,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,71TE1,600,8/31/16,168,24,BW,TE1-80,NA,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,72TE1,600,8/31/16,168,24,BW,TE1-81,600,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,72TE1,600,8/31/16,168,24,BW,TE1-81,NA,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,73TE1,600,9/1/16,169,24,BW,TE1-82,3.667,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,73TE1,600,9/1/16,169,24,BW,TE1-82,NA,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,73TE1,600,9/1/16,169,24,BW,TE1-82,8.901,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,73TE1,600,9/1/16,169,24,BW,TE1-82,NA,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,73TE1,600,9/1/16,169,24,BW,TE1-82,58.038,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,73TE1,600,9/1/16,169,24,BW,TE1-82,NA,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,73TE1,600,9/1/16,169,24,BW,TE1-82,11.184,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,73TE1,600,9/1/16,169,24,BW,TE1-82,NA,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,74TE1,600,9/2/16,170,24,BW,TE1-83,371.616,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,74TE1,600,9/2/16,170,24,BW,TE1-83,NA,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,74TE1,600,9/2/16,170,24,BW,TE1-83,7.184,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,74TE1,600,9/2/16,170,24,BW,TE1-83,NA,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,75TE1,600,9/3/16,171,24,BW,TE1-84,600,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,75TE1,600,9/3/16,171,24,BW,TE1-84,NA,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,75TE1,600,9/3/16,171,24,BW,TE1-84,15.849,TE1-TE,FGS,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,75TE1,600,9/3/16,171,24,BW,TE1-84,NA,TE1-TE,FGS,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,75TE1,600,9/3/16,171,24,BW,TE1-84,12.117,TE1-TE,FG,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,75TE1,600,9/3/16,171,24,BW,TE1-84,NA,TE1-TE,FG,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,76TE1,600,9/5/16,173,24,BW,TE1-85,600,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,76TE1,600,9/5/16,173,24,BW,TE1-85,NA,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,77TE1,600,9/7/16,175,25,BW,TE1-86,600,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,77TE1,600,9/7/16,175,25,BW,TE1-86,NA,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,78TE1,600,9/8/16,176,25,BW,TE1-87,2.382,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,78TE1,600,9/8/16,176,25,BW,TE1-87,NA,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,78TE1,600,9/8/16,176,25,BW,TE1-87,5.579,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,78TE1,600,9/8/16,176,25,BW,TE1-87,NA,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,80TE1,600,9/10/16,178,25,BW,TE1-88,88.526,TE1-TE,FG,no_overlap,N,multi,UMM,nonmat_han,State start
TE1,F,PP,80TE1,600,9/10/16,178,25,BW,TE1-88,NA,TE1-TE,FG,no_overlap,N,multi,UMM,nonmat_han,State stop
TE1,F,PP,80TE1,600,9/10/16,178,25,BW,TE1-89,33.369,TE1-TE,IH,no_overlap,N,multi,UMM,nonmat_han,State start
TE1,F,PP,80TE1,600,9/10/16,178,25,BW,TE1-89,NA,TE1-TE,IH,no_overlap,N,multi,UMM,nonmat_han,State stop
TE1,F,PP,82TE1,600,9/19/16,187,26,BW,TE1-90,410.435,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,82TE1,600,9/19/16,187,26,BW,TE1-90,NA,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,83TE1,600,9/21/16,189,27,BW,TE1-91,595.203,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,83TE1,600,9/21/16,189,27,BW,TE1-91,NA,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,85TE1,600,9/24/16,192,27,BW,TE1-92,600,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,85TE1,600,9/24/16,192,27,BW,TE1-92,NA,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,87TE1,600,9/28/16,196,28,BW,TE1-93,194.265,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,87TE1,600,9/28/16,196,28,BW,TE1-93,NA,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,87TE1,600,9/28/16,196,28,BW,TE1-93,57.871,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,87TE1,600,9/28/16,196,28,BW,TE1-93,NA,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,87TE1,600,9/28/16,196,28,BW,TE1-93,341.262,TE1-TE,INE,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,87TE1,600,9/28/16,196,28,BW,TE1-93,NA,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,89TE1,600,9/30/16,198,28,BW,TE1-94,600,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,89TE1,600,9/30/16,198,28,BW,TE1-94,NA,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,90TE1,600,10/1/16,199,28,BW,TE1-95,3.369,TE1-BO,IH,no_overlap,N,multi,UMM,nonmat_han,State start
TE1,F,PP,90TE1,600,10/1/16,199,28,BW,TE1-95,NA,TE1-BO,IH,no_overlap,N,multi,UMM,nonmat_han,State stop
TE1,F,PP,93TE1,600,10/7/16,205,29,BW,TE1-96,600,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,93TE1,600,10/7/16,205,29,BW,TE1-96,NA,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,94TE1,600,10/7/16,205,29,BW,TE1-97,600,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,94TE1,600,10/7/16,205,29,BW,TE1-97,NA,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,95TE1,600,10/8/16,206,29,BW,TE1-98,472.504,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,95TE1,600,10/8/16,206,29,BW,TE1-98,NA,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,95TE1,600,10/8/16,206,29,BW,TE1-98,4.767,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,95TE1,600,10/8/16,206,29,BW,TE1-98,NA,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,95TE1,600,10/8/16,206,29,BW,TE1-98,122.729,TE1-TE,INE,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,95TE1,600,10/8/16,206,29,BW,TE1-98,NA,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,96TE1,600,10/10/16,208,29,BW,TE1-99,21.253,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,96TE1,600,10/10/16,208,29,BW,TE1-99,NA,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,96TE1,600,10/10/16,208,29,BW,TE1-99,11.267,TE1-TE,FG,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,96TE1,600,10/10/16,208,29,BW,TE1-99,NA,TE1-TE,FG,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,96TE1,600,10/10/16,208,29,BW,TE1-99,545.545,TE1-TE,INE,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,96TE1,600,10/10/16,208,29,BW,TE1-99,NA,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,97TE1,600,10/12/16,210,30,BW,TE1-100,5.766,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,97TE1,600,10/12/16,210,30,BW,TE1-100,NA,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,97TE1,600,10/12/16,210,30,BW,TE1-100,8.088,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,97TE1,600,10/12/16,210,30,BW,TE1-100,NA,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,97TE1,600,10/12/16,210,30,BW,TE1-100,10.232,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,97TE1,600,10/12/16,210,30,BW,TE1-100,NA,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,97TE1,600,10/12/16,210,30,BW,TE1-100,3.434,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,97TE1,600,10/12/16,210,30,BW,TE1-100,NA,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,97TE1,600,10/12/16,210,30,BW,TE1-100,1.998,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,97TE1,600,10/12/16,210,30,BW,TE1-100,NA,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,97TE1,600,10/12/16,210,30,BW,TE1-100,21.104,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,97TE1,600,10/12/16,210,30,BW,TE1-100,NA,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,97TE1,600,10/12/16,210,30,BW,TE1-101,2.597,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,97TE1,600,10/12/16,210,30,BW,TE1-101,NA,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,97TE1,600,10/12/16,210,30,BW,TE1-101,7.386,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,97TE1,600,10/12/16,210,30,BW,TE1-101,NA,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,100TE1,600,10/14/16,212,30,BW,TE1-102,596.219,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,100TE1,600,10/14/16,212,30,BW,TE1-102,NA,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,101TE1,597,10/19/16,217,31,BW,TE1-103,6.725,TE1-TE,FG,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,101TE1,597,10/19/16,217,31,BW,TE1-103,NA,TE1-TE,FG,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,101TE1,597,10/19/16,217,31,BW,TE1-103,16.004,TE1-TE,FG,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,101TE1,597,10/19/16,217,31,BW,TE1-103,NA,TE1-TE,FG,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,101TE1,597,10/19/16,217,31,BW,TE1-104,24.391,TE1-TE,FG,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,101TE1,597,10/19/16,217,31,BW,TE1-104,NA,TE1-TE,FG,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,101TE1,597,10/19/16,217,31,BW,TE1-104,9.258,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,101TE1,597,10/19/16,217,31,BW,TE1-104,NA,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,101TE1,597,10/19/16,217,31,BW,TE1-104,1.109,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,101TE1,597,10/19/16,217,31,BW,TE1-104,NA,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,101TE1,597,10/19/16,217,31,BW,TE1-104,245.577,TE1-TE,INE,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,101TE1,597,10/19/16,217,31,BW,TE1-104,NA,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,102TE1,600,10/19/16,217,31,BW,TE1-105,599.885,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,102TE1,600,10/19/16,217,31,BW,TE1-105,NA,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,103TE1,600,10/20/16,218,31,BW,TE1-106,360.947,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,103TE1,600,10/20/16,218,31,BW,TE1-106,NA,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,103TE1,600,10/20/16,218,31,BW,TE1-106,231.903,TE1-TE,INE,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,103TE1,600,10/20/16,218,31,BW,TE1-106,NA,TE1-TE,IN,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,104TE1,600,10/21/16,219,31,BW,TE1-107,5.481,TE1-TE,IHF,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,104TE1,600,10/21/16,219,31,BW,TE1-107,NA,TE1-TE,IHF,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,104TE1,600,10/21/16,219,31,BW,TE1-107,17.37,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,104TE1,600,10/21/16,219,31,BW,TE1-107,NA,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,104TE1,600,10/21/16,219,31,BW,TE1-107,2.917,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,104TE1,600,10/21/16,219,31,BW,TE1-107,NA,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,104TE1,600,10/21/16,219,31,BW,TE1-107,4.984,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,104TE1,600,10/21/16,219,31,BW,TE1-107,NA,TE1-TE,IC,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,104TE1,600,10/21/16,219,31,BW,TE1-107,39.449,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State start
TE1,F,PP,104TE1,600,10/21/16,219,31,BW,TE1-107,NA,TE1-TE,IH,no_overlap,N,multi,UMM,mat_han,State stop
TE1,F,PP,106TE1,600,10/27/16,225,32,BW,TE1-108,78.125,TE1-TE,INF,no_overlap,N,multi,UMM,mat_han,State start
