ID,No.,sex,day,Season,Time ,MP,ABS,ORD,Weight,AC,Age,Rep,Lact,Obs,Mother,Father,Ecto,Num,fleas,nits,SM,other,Total,Endo,NUM,Gram,eim,EIM,str,STR,asc,ASC,Comm
E219,0,2,128,2015,1643,A,100,50,485,1,3,17,2,TB,D129,D370,Gest,14,0,12,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E219,0,2,138,2015,1003,A,100,50,450,1,3,17,3,TB,D129,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E219,0,2,150,2015,1044,A,95,51,430,1,3,17,4,BB,D129,D370,Lac,37,1,0,0,0,1,LAC,37,0.64,4200,6563,0,0,0,0,NA
E219,0,2,160,2015,1001,A,93,45,440,1,3,17,4,TH,D129,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E219,0,2,164,2015,1235,A,94,45,435,1,3,17,4,TH,D129,D370,Emb,0,2,0,1,0,3,EMB,0,0.58,150,259,0,0,208,359,NA
E222,1,2,114,2015,1249,A,103,72,400,1,3,14,2,TB,C848,D370,Emg,3,5,85,0,0,5,EMG,3,0.33,11,33,0,0,0,0,NA
E222,0,2,115,2015,1346,A,99,64,425,1,3,14,2,TB,C848,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E222,0,2,116,2015,940,A,103,69,415,1,3,16,2,TH,C848,D370,Post,0,3,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E222,0,2,123,2015,1001,A,92,62,470,1,3,17,2,BB,C848,D370,NA,NA,NA,NA,NA,NA,NA,GEST,7,0.53,2832,5343,0,0,0,0,NA
E222,0,2,127,2015,1220,A,96,70,480,1,3,17,2,BB,C848,D370,Gest,11,0,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E222,0,2,139,2015,1107,A,81,57,465,1,3,17,3,TB,C848,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E222,0,2,149,2015,1112,A,81,58,420,1,3,17,4,TH,C848,D370,Lac,33,0,0,0,0,0,LAC,33,0.61,54,89,0,0,0,0,NA
E222,0,2,160,2015,1014,A,88,55,445,1,3,17,4,TH,C848,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E222,0,2,165,2015,1417,A,83,49,420,1,3,17,4,TH,C848,D370,Emb,0,1,0,0,0,0,EMB,0,0.46,4,9,0,0,0,0,NA
E234,1,2,117,2015,1106,A,163,112,390,1,2,13,2,TB,D142,D026,Emg,1,12,90,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E234,0,2,119,2015,1129,A,133,111,400,1,2,14,2,TH,D142,D026,NA,NA,NA,NA,NA,NA,NA,EMG,3,0.39,0,0,0,0,0,0,NA
E234,0,2,120,2015,1205,A,166,124,370,1,2,16,2,BB,D142,D026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E234,0,2,121,2015,1036,A,164,113,430,1,2,17,2,TH,D142,D026,Post,1,2,60,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E234,0,2,125,2015,1232,A,156,96,450,1,2,17,2,TB,D142,D026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E234,0,2,128,2015,1114,A,168,116,460,1,2,17,2,BB,D142,D026,NA,NA,NA,NA,NA,NA,NA,GEST,8,0.48,6888,14350,0,0,0,0,NA
E234,0,2,137,2015,1110,A,177,106,455,1,2,17,3,TB,D142,D026,Gest,17,7,0,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E234,0,2,152,2015,1200,A,187,122,470,1,2,17,4,TH,D142,D026,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E234,0,2,158,2015,1033,A,186,123,460,1,2,17,4,TH,D142,D026,Lac,38,0,0,0,0,0,LAC,38,0.6,144,240,0,0,0,0,NA
E234,0,2,171,2015,1100,A,146,120,475,1,2,17,4,TH,D142,D026,Emb,0,0,0,0,0,0,EMB,0,0.58,135,233,0,0,0,0,NA
E236,1,2,111,2015,1513,A,125,50,360,1,2,12,2,TH,D141,D370,Emg,1,6,0,0,0,6,EMG,1,0.3,609,2030,0,0,0,0,NA
E236,0,2,113,2015,1003,A,141,29,360,1,2,12,2,TH,D141,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E236,0,2,116,2015,1206,A,113,50,385,1,2,17,2,TH,D141,D370,Post,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E236,0,2,122,2015,931,A,129,44,465,1,2,17,2,TH,D141,D370,NA,NA,NA,NA,NA,NA,NA,GEST,7,0.3,676,2253,0,0,0,0,NA
E236,0,2,125,2015,1038,A,125,18,480,1,2,17,2,TB,D141,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E236,0,2,127,2015,1604,A,116,46,530,1,2,17,2,BB,D141,D370,Gest,12,3,25,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E236,0,2,138,2015,949,A,124,34,510,1,2,17,2,TH,D141,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E236,0,2,150,2015,1004,A,125,20,450,1,2,17,3,BB,D141,D370,Lac,35,0,0,0,0,0,LAC,35,0.6,474,790,0,0,0,0,NA
E236,0,2,159,2015,903,A,150,25,420,1,2,17,4,TH,D141,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E236,0,2,174,2015,1715,A,126,23,475,1,2,17,4,TH,D141,D370,Emb,7,0,0,0,0,0,EMB,7,0.6,2,3,0,0,0,0,NA
E241,1,1,125,2015,1033,A,118,125,420,1,2,3,NA,BB,D330,D370,Mem,4,1,25,4,0,5,MEM,4,0.37,0,0,0,0,0,0,NA
E241,0,1,138,2015,943,A,145,27,450,1,2,3,NA,TH,D330,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E241,0,1,150,2015,1003,A,140,30,495,1,2,3,NA,TH,D330,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E241,0,1,159,2015,911,A,151,37,540,1,2,3,NA,TH,D330,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E242,1,2,107,2015,1222,A,140,28,375,1,2,13,2,TH,D330,D370,Emg,1,5,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E242,0,2,108,2015,1446,A,145,27,380,1,2,13,2,TH,D330,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E242,0,2,109,2015,942,A,158,26,370,1,2,13,2,TH,D330,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E242,0,2,111,2015,1350,A,154,22,430,1,2,15,2,TB,D330,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E242,0,2,112,2015,1002,A,132,22,440,1,2,15,2,TH,D330,D370,NA,NA,NA,NA,NA,NA,NA,PRE,-3,0.4,8676,21690,0,0,0,0,NA
E242,0,2,113,2015,1009,A,135,26,440,1,2,15,2,TH,D330,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E242,0,2,114,2015,1140,A,129,25,420,1,2,16,2,TB,D330,D370,Post,0,0,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E242,0,2,117,2015,1457,A,159,14,470,1,2,17,2,TH,D330,D370,NA,NA,NA,NA,NA,NA,NA,GEST,3,0.28,2166,7736,0,0,0,0,NA
E242,0,2,125,2015,1351,A,139,18,450,1,2,17,2,TH,D330,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E242,0,2,127,2015,1035,A,59,24,495,1,2,17,2,TB,D330,D370,Gest,13,2,14,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E242,0,2,151,2015,1008,A,169,26,470,1,2,17,4,TH,D330,D370,Lac,37,0,0,0,0,0,LAC,37,0.52,284,546,0,0,0,0,NA
E242,0,2,159,2015,906,A,156,25,500,1,2,17,4,TH,D330,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E242,0,2,164,2015,1100,A,165,22,450,1,2,17,4,TH,D330,D370,Emb,0,1,0,0,0,1,EMB,0,0.4,222,555,0,0,0,0,NA
E244,1,2,116,2015,1608,A,35,75,470,1,2,13,2,TH,D336,C956,Emg,2,5,26,0,0,5,EMG,2,0.38,12576,33095,0,0,0,0,NA
E244,0,2,117,2015,1033,A,45,71,450,1,2,14,2,TB,D336,C956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E244,0,2,118,2015,1042,A,35,82,490,1,2,14,2,TH,D336,C956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E244,0,2,120,2015,1130,A,38,77,485,1,2,17,2,BB,D336,C956,Post,1,3,20,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E244,0,2,126,2015,1112,A,37,82,530,1,2,17,2,BB,D336,C956,Gest,7,1,0,6,0,7,GEST,7,0.6,1320,2200,0,0,0,0,NA
E244,0,2,139,2015,1025,A,20,15,540,1,2,17,2,TB,D336,C956,Gest,20,3,10,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E244,0,2,149,2015,1040,A,38,22,500,1,2,17,4,BB,D336,C956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E245,1,2,112,2015,1146,A,45,10,370,1,2,14,2,TB,D074,D370,Emg,1,7,0,0,0,7,EMG,1,0.14,0,0,0,0,0,0,NA
E245,0,2,113,2015,1350,A,98,64,340,1,2,14,2,TB,D074,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E245,0,2,116,2015,1101,A,99,69,370,1,2,17,2,TB,D074,D370,Post,1,2,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E245,0,2,121,2015,935,A,4,10,430,1,2,17,2,BB,D074,D370,NA,NA,NA,NA,NA,NA,NA,GEST,6,0.28,1552,5543,1,4,0,0,NA
E245,0,2,125,2015,1106,A,21,11,430,1,2,17,2,TB,D074,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E245,0,2,128,2015,1409,A,50,11,440,1,2,17,2,TB,D074,D370,Gest,13,0,23,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E245,0,2,139,2015,1234,A,46,15,410,1,2,17,2,TH,D074,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E245,0,2,149,2015,1016,A,48,22,410,1,2,17,4,BB,D074,D370,Lac,37,1,0,0,0,1,LAC,34,0.66,2100,3182,0,0,2,3,NA
E245,0,2,162,2015,918,A,55,15,440,1,2,17,4,TH,D074,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E245,0,2,165,2015,1630,A,45,15,430,1,2,17,4,TH,D074,D370,Emb,-1,0,0,1,0,1,EMB,-1,0.36,0,0,0,0,0,0,NA
E246,1,2,111,2015,1457,A,103,46,300,1,2,13,2,TB,D074,D370,Emg,0,0,0,0,0,0,EMG,0,0.1,2,20,1,10,0,0,NA
E246,0,2,112,2015,1157,A,101,40,400,1,2,14,2,TH,D074,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E246,0,2,113,2015,1622,A,94,65,410,1,2,15,2,TB,D074,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E246,0,2,114,2015,1224,A,109,49,400,1,2,16,2,TB,D074,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E246,0,2,115,2015,1200,A,95,64,405,1,2,17,2,TB,D074,D370,Post,1,1,15,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E246,0,2,121,2015,1149,A,74,46,435,1,2,17,2,BB,D074,D370,NA,NA,NA,NA,NA,NA,NA,GEST,7,0.32,495,1547,0,0,0,0,NA
E246,0,2,128,2015,1424,A,31,50,445,1,2,17,2,TB,D074,D370,Gest,14,3,9,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E246,0,2,139,2015,1004,A,61,38,405,1,2,17,3,TH,D074,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E246,0,2,149,2015,1047,A,47,23,430,1,2,17,4,TH,D074,D370,Lac,35,0,0,0,0,0,LAC,35,0.65,106,163,0,0,1,2,TW
E246,0,2,149,2015,1108,A,60,29,450,1,2,17,4,BB,D074,D370,Lac,35,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E246,0,2,162,2015,1034,A,69,45,420,1,2,17,4,TH,D074,D370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E246,0,2,164,2015,1150,A,71,31,435,1,2,17,4,TH,D074,D370,Emb,0,1,0,0,0,1,EMB,0,0.52,1,2,0,0,0,0,NA
E249,1,2,111,2015,1401,A,208,45,430,1,2,13,2,TH,D113,D371,Emg,0,4,0,0,0,4,EMG,0,0.32,1692,5288,0,0,282,881,NA
E249,0,2,112,2015,1050,A,218,75,430,1,2,14,2,TB,D113,D371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E249,0,2,113,2015,1331,A,212,76,450,1,2,14,2,TH,D113,D371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E249,0,2,114,2015,1411,A,218,53,490,1,2,15,2,TB,D113,D371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E249,0,2,116,2015,1042,A,230,62,450,1,2,16,2,TH,D113,D371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E249,0,2,117,2015,1608,A,210,43,485,1,2,17,2,TB,D113,D371,Post,1,5,12,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E249,0,2,123,2015,1024,A,211,75,490,1,2,17,2,BB,D113,D371,NA,NA,NA,NA,NA,NA,NA,GEST,7,0.56,204,364,0,0,0,0,NA
E249,0,2,125,2015,1539,A,212,74,500,1,2,17,2,BB,D113,D371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E249,0,2,127,2015,1118,A,218,81,500,1,2,17,2,TB,D113,D371,Gest,11,2,10,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E249,0,2,137,2015,1053,A,225,56,500,1,2,17,3,BB,D113,D371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E249,0,2,152,2015,1105,A,227,98,445,1,2,17,4,TH,D113,D371,Lac,36,0,0,0,0,0,LAC,36,0.5,144,288,1,2,0,0,NA
E249,0,2,172,2015,1246,A,229,67,495,1,2,17,4,TH,D113,D371,Emb,5,0,0,0,0,0,EMB,5,0.56,34,61,1,2,0,0,NA
E251,1,1,112,2015,1237,A,230,53,490,1,2,4,NA,TH,B764,D371,Prm,3,4,50,0,0,4,PRM,3,0.44,5,11,0,0,0,0,NA
E254,1,2,111,2015,1548,A,208,46,440,1,2,14,2,TH,B764,D026,Emg,0,4,1,0,0,4,EMG,0,0.23,0,0,0,0,0,0,NA
E254,0,2,112,2015,1025,A,230,54,430,1,2,14,2,TH,B764,D026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E254,0,2,113,2015,1044,A,231,49,430,1,2,14,2,TB,B764,D026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E254,0,2,115,2015,1243,A,203,46,440,1,2,17,2,TB,B764,D026,Post,1,9,12,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E254,0,2,121,2015,1048,A,234,43,460,1,2,17,2,BB,B764,D026,NA,NA,NA,NA,NA,NA,NA,GEST,7,0.38,952,2505,0,0,0,0,NA
E254,0,2,125,2015,1328,A,231,42,465,1,2,17,2,TH,B764,D026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E254,0,2,127,2015,1327,A,233,43,505,1,2,17,2,TB,B764,D026,Gest,11,3,20,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E254,0,2,137,2015,1048,A,234,46,540,1,2,17,3,BB,B764,D026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E254,0,2,152,2015,1030,A,226,34,480,1,2,17,4,TH,B764,D026,Lac,38,0,0,0,0,0,LAC,38,0.52,64,123,2,4,0,0,NA
E254,0,2,158,2015,956,A,231,42,505,1,2,17,4,TH,B764,D026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E254,0,2,168,2015,1540,A,233,45,470,1,2,17,4,TH,B764,D026,Emb,1,3,0,0,0,3,EMB,1,0.54,1080,2000,0,0,0,0,NA
E257,0,1,140,2015,1129,C,60,72,500,1,2,NA,NA,TH,D115,D381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E258,1,2,116,2015,1314,A,231,43,450,1,2,14,2,TH,D115,A396,Emb,3,9,18,0,0,9,EMB,3,0.31,8,26,0,0,0,0,NA
E258,0,2,117,2015,1143,A,231,40,440,1,2,14,2,TH,D115,A396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E258,0,2,119,2015,1324,A,232,55,440,1,2,17,2,TH,D115,A396,Post,1,13,24,1,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E258,0,2,125,2015,1325,A,219,49,480,1,2,17,2,BB,D115,A396,NA,NA,NA,NA,NA,NA,NA,GEST,7,0.18,24648,136933,0,0,0,0,NA
E258,0,2,137,2015,1046,A,224,52,480,1,2,17,2,TB,D115,A396,Gest,19,1,10,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E258,0,2,152,2015,1058,A,223,58,515,1,2,17,5,TH,D115,A396,Lost,34,5,0,0,0,5,LOST,38,0.58,29328,50566,0,0,0,0,NA
E258,0,2,158,2015,1002,A,231,50,560,1,2,17,5,TH,D115,A396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E261,1,1,112,2015,1411,A,87,10,490,1,2,4,NA,TB,D179,D155,Prm,2,14,45,0,1,15,PRM,2,0.38,3,8,0,0,0,0,NA
E261,0,1,118,2015,1234,A,90,59,530,1,2,4,NA,TH,D179,D155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E261,0,1,125,2015,1217,A,104,85,540,1,2,4,NA,TH,D179,D155,Pom,15,1,0,0,0,1,POM,15,0.32,99,309,0,0,0,0,NA
E261,0,1,138,2015,1159,A,97,67,560,1,2,4,NA,TB,D179,D155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E261,0,1,139,2015,1009,A,57,15,555,1,2,4,NA,TB,D179,D155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E261,0,1,150,2015,1103,A,99,74,540,1,2,4,NA,TH,D179,D155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E261,0,1,160,2015,1027,A,102,69,625,1,2,4,NA,TB,D179,D155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E266,1,2,116,2015,1304,A,180,78,460,1,2,14,2,TB,D144,A396,Emg,3,2,63,0,0,2,EMG,3,0.37,0,0,0,0,0,0,NA
E266,0,2,119,2015,1431,A,157,120,500,1,2,17,2,TH,D144,A396,Post,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E266,0,2,125,2015,1304,A,199,129,540,1,2,17,2,TH,D144,A396,NA,NA,NA,NA,NA,NA,NA,GEST,7,0.42,1956,4657,0,0,0,0,NA
E266,0,2,137,2015,1124,A,231,114,530,1,2,17,2,TH,D144,A396,Gest,19,0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E266,0,2,151,2015,1122,A,176,110,400,1,2,17,4,TH,D144,A396,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E266,0,2,165,2015,952,A,230,112,490,1,2,17,4,TH,D144,A396,Lac,47,0,0,0,0,0,LAC,47,0.54,32352,59911,0,0,0,0,NA
E266,0,2,168,2015,1703,A,224,124,490,1,2,17,4,TH,D144,A396,Emb,0,1,0,1,0,2,EMB,0,0.6,93,155,1,2,0,0,NA
E289,1,1,109,2015,1516,A,52,60,420,1,2,4,NA,TH,D129,D045,Mem,0,0,0,0,0,0,MEM,0,0.2,7160,35799,0,0,0,0,NA
E289,0,1,111,2015,1458,A,102,44,420,1,2,4,NA,TH,D129,D045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E289,0,1,116,2015,1000,A,95,42,470,1,2,4,NA,TH,D129,D045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E289,0,1,125,2015,1126,A,52,67,500,1,2,4,NA,TH,D129,D045,NA,NA,NA,NA,NA,NA,NA,POM,16,0.28,117,418,0,0,0,0,NA
E289,0,1,139,2015,1219,A,46,67,585,1,2,4,NA,TB,D129,D045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E289,0,1,162,2015,1016,A,38,68,595,1,2,4,NA,TH,D129,D045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E295,1,2,111,2015,1530,A,127,22,440,1,2,14,2,TB,NA,NA,Emg,1,3,0,0,0,3,EMG,1,0.41,2736,6673,2,5,5,12,NA
E295,0,2,112,2015,1324,A,121,48,450,1,2,14,2,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E295,0,2,113,2015,1021,A,161,26,450,1,2,14,2,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E295,0,2,114,2015,1237,A,104,34,430,1,2,15,2,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E295,0,2,115,2015,1035,A,124,50,440,1,2,16,2,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E295,0,2,116,2015,1214,A,109,49,450,1,2,17,2,TH,NA,NA,Post,2,2,12,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E295,0,2,122,2015,941,A,92,54,525,1,2,17,2,BB,NA,NA,NA,NA,NA,NA,NA,NA,NA,GEST,7,0.63,348,552,5,8,0,0,NA
E295,0,2,125,2015,1401,A,158,26,510,1,2,17,2,BB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E295,0,2,126,2015,1217,A,178,79,510,1,2,17,2,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E295,0,2,127,2015,1023,A,139,28,530,1,2,17,2,BB,NA,NA,Gest,12,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E295,0,2,138,2015,1048,A,149,74,505,1,2,17,4,TH,NA,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E295,0,2,150,2015,1019,A,129,45,495,1,2,17,4,TH,NA,NA,Lac,35,0,0,0,0,0,LAC,35,0.64,261,408,1,2,0,0,NA
E296,1,2,128,2015,1521,A,-30,40,505,1,2,17,2,TH,NA,NA,Post,7,0,5,0,0,0,GEST,7,0.43,540,1256,0,0,0,0,NA
E296,0,2,139,2015,1035,A,-30,32,495,1,2,17,2,TB,NA,NA,Gest,18,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E296,0,2,162,2015,1004,A,-30,34,500,1,2,17,4,TH,NA,NA,Lac,41,0,0,0,0,0,LAC,41,0.52,522,1004,0,0,0,0,NA
E296,0,2,174,2015,1830,A,-30,34,480,1,2,17,4,TH,NA,NA,Emb,1,0,0,0,0,0,EMB,1,0.56,92,164,3,5,0,0,NA
E297,1,1,109,2015,1129,A,126,18,540,2,2,4,NA,TH,NA,NA,Prm,2,5,0,0,0,5,PRM,2,0.2,181,903,0,0,0,0,NA
E297,0,1,116,2015,1535,A,135,24,580,2,2,4,NA,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E297,0,1,127,2015,1034,A,156,42,500,2,2,4,NA,BB,NA,NA,Pom,20,1,28,38,0,39,POM,20,0.38,1446,3805,0,0,0,0,NA
E297,0,1,138,2015,947,A,135,21,555,2,2,4,NA,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E297,0,1,151,2015,1035,A,143,62,555,2,2,4,NA,TH,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E297,0,1,160,2015,1006,A,90,11,695,2,2,4,NA,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E325,1,1,112,2015,1319,A,77,122,500,2,3,4,NA,TH,NA,NA,Prm,4,9,50,0,0,9,PRM,4,0.32,0,0,2,6,0,0,NA
E325,0,1,116,2015,1255,A,80,101,545,2,3,4,NA,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E325,0,1,126,2015,1202,A,101,104,500,2,3,4,NA,BB,NA,NA,Pom,18,10,20,14,0,24,POM,18,0.32,1413,4416,0,0,0,0,NA
E325,0,1,139,2015,1135,A,77,112,500,2,3,4,NA,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E325,0,1,149,2015,1219,A,75,110,560,2,3,4,NA,BB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
