beetle_id,julian_emergence_date,sex,log_num,pre_flight_weight_mg,length_mm,width_mm,pre_flight_tarso,pre_flight_procto,preflight_total_mites,p_a_mites_preflight,post_flight_weight._mg,post_flight_tarso,post_flight_procto,post_flight_total_mites,p_a_mites_postflight,post_flight_tarso_lost,post_flight_procto_lost,post_flight_total_mite._lost,wet_weight_lost_mg,u_elytra_tarso,u_elytra_procto,total_u_elytra_mites,dry_weight_mg_post_flight,volume_mm3,condition_mg_incorrect,beettle_age_days,flight_mill,date_flight,month_flight,julian_flight_date,accumulated_intervals,counts_bout,time_bout,start_time,raw_num_this_file,raw_num_original_files,num_circunferences,distance_cm,speed,speed_km_hr,treatment,distance_km,distance_km.t
L626J14-13,177,f,6,7.98,4.625,1.875,0,0,0,0,7.33,0,0,0,0,0,0,0,0.65,0,0,0,2.69,8.513593373,-0.500436885,8,0,July 4 2014,July,185,42,690,672,29536,341,1888,345,34899.95279,51.93445355,1.869640328,no mite,0.348999528,1.348999528
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,18,218,288,498,342,1949,109,10957.87518,38.04817769,1.369734397,mite,0.109578752,1.109578752
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,9,96,144,850,343,1962,48,4825.486316,33.51032164,1.206371579,mite,0.048254863,1.048254863
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,13,129,208,1138,344,1984,64.5,6484.247237,31.17426556,1.12227356,mite,0.064842472,1.064842472
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,16,144,256,1538,345,2012,72,7238.229474,28.27433388,1.01787602,mite,0.072382295,1.072382295
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,19,139,304,1938,346,2040,69.5,6986.902062,22.98323047,0.827396297,mite,0.069869021,1.069869021
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,13,80,208,2466,347,2067,40,4021.238597,19.33287787,0.695983603,mite,0.040212386,1.040212386
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,11,68,176,2722,348,2081,34,3418.052807,19.42075459,0.699147165,mite,0.034180528,1.034180528
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,26,166,416,3042,349,2116,83,8344.070088,20.05786079,0.722082988,mite,0.083440701,1.083440701
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,17,118,272,3570,350,2140,59,5931.32693,21.80634901,0.785028564,mite,0.059313269,1.059313269
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,29,186,464,4034,351,2181,93,9349.379737,20.1495253,0.725382911,mite,0.093493797,1.093493797
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,7,38,112,4690,352,2200,19,1910.088333,17.05436012,0.613956964,mite,0.019100883,1.019100883
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,34,212,544,4930,353,2242,106,10656.28228,19.58875419,0.705195151,mite,0.106562823,1.106562823
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,34,227,544,5762,354,2294,113.5,11410.26452,20.97475095,0.755091034,mite,0.114102645,1.114102645
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,38,233,608,6722,355,2358,116.5,11711.85741,19.26292338,0.693465242,mite,0.117118574,1.117118574
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,26,162,416,7522,356,2396,81,8143.008158,19.57453884,0.704683398,mite,0.081430082,1.081430082
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,1,1,16,8514,357,2433,0.5,50.26548246,3.141592654,0.113097336,mite,0.000502655,1.000502655
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,45,301,720,8546,358,2479,150.5,15129.91022,21.01376419,0.756495511,mite,0.151299102,1.151299102
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,32,235,512,9634,359,2534,117.5,11812.38838,23.07107105,0.830558558,mite,0.118123884,1.118123884
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,1,1,16,10882,360,2581,0.5,50.26548246,3.141592654,0.113097336,mite,0.000502655,1.000502655
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,38,285,608,10914,361,2620,142.5,14325.6625,23.5619449,0.848230016,mite,0.143256625,1.143256625
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,41,309,656,12338,362,2712,154.5,15532.03408,23.67688122,0.852367724,mite,0.155320341,1.155320341
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,34,276,544,13538,363,2780,138,13873.27316,25.50234036,0.918084253,mite,0.138732732,1.138732732
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,23,163,368,14354,364,2820,81.5,8193.273641,22.26433055,0.8015159,mite,0.081932736,1.081932736
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,32,244,512,15154,365,2879,122,12264.77772,23.95464398,0.862367183,mite,0.122647777,1.122647777
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,2,6,32,16210,366,2915,3,301.5928947,9.424777961,0.339292007,mite,0.003015929,1.003015929
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,2,4,32,16546,367,2936,2,201.0619298,6.283185307,0.226194671,mite,0.002010619,1.002010619
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,34,268,544,16706,368,2978,134,13471.1493,24.76314209,0.891473115,mite,0.134711493,1.134711493
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,23,157,368,17714,369,3030,78.5,7891.680746,21.44478464,0.772012247,mite,0.078916807,1.078916807
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,1,4,16,18754,370,3073,2,201.0619298,12.56637061,0.452389342,mite,0.002010619,1.002010619
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,1,6,16,19394,371,3113,3,301.5928947,18.84955592,0.678584013,mite,0.003015929,1.003015929
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,27,189,432,19490,372,3145,94.5,9500.176184,21.99114858,0.791681349,mite,0.095001762,1.095001762
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,22,143,352,20386,373,3196,71.5,7187.963991,20.42035225,0.735132681,mite,0.07187964,1.07187964
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,22,152,352,21186,374,3246,76,7640.353334,21.70554924,0.781399773,mite,0.076403533,1.076403533
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,19,145,304,22210,375,3307,72.5,7288.494956,23.97531236,0.863111245,mite,0.07288495,1.07288495
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,19,130,304,22962,376,3354,65,6534.512719,21.49510763,0.773823875,mite,0.065345127,1.065345127
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,22,164,352,24114,377,3429,82,8243.539123,23.41914524,0.843089228,mite,0.082435391,1.082435391
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,19,153,304,25586,378,3518,76.5,7690.618816,25.29808821,0.910731176,mite,0.076906188,1.076906188
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,19,141,304,26722,379,3589,70.5,7087.433026,23.31392443,0.839301279,mite,0.07087433,1.07087433
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,14,106,224,27538,380,3635,53,5328.14114,23.78634438,0.856308398,mite,0.053281411,1.053281411
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,15,108,240,28354,381,3687,54,5428.672105,22.61946711,0.814300816,mite,0.054286721,1.054286721
L132JL14-14,183,m,13,6.1,4.1875,1.5625,0,0,0,0,5.63,0,0,0,0,0,0,0,0.47,0,0,0,2.02,5.352953791,0.115924086,2,1,July 4 2014,July,185,17,125,272,29506,382,3761,62.5,6283.185307,23.09994598,0.831598055,mite,0.062831853,1.062831853
L523J14-9,174,m,5,8.64,4.5,2,22,0,22,1,8.17,16,0,16,1,6,0,6,0.47,0,0,0,2.9,9.424777961,-0.560115794,11,2,July 4 2014,July,185,1,1,16,1668,383,3905,0.5,50.73672136,3.171045085,0.114157623,no mite,0.000507367,1.000507367
L523J14-9,174,m,5,8.64,4.5,2,22,0,22,1,8.17,16,0,16,1,6,0,6,0.47,0,0,0,2.9,9.424777961,-0.560115794,11,2,July 4 2014,July,185,2,2,32,2228,384,3941,1,101.4734427,3.171045085,0.114157623,no mite,0.001014734,1.001014734
L523J14-9,174,m,5,8.64,4.5,2,22,0,22,1,8.17,16,0,16,1,6,0,6,0.47,0,0,0,2.9,9.424777961,-0.560115794,11,2,July 4 2014,July,185,1,2,16,2484,385,3956,1,101.4734427,6.342090169,0.228315246,no mite,0.001014734,1.001014734
L523J14-9,174,m,5,8.64,4.5,2,22,0,22,1,8.17,16,0,16,1,6,0,6,0.47,0,0,0,2.9,9.424777961,-0.560115794,11,2,July 4 2014,July,185,1,1,16,4644,386,4091,0.5,50.73672136,3.171045085,0.114157623,no mite,0.000507367,1.000507367
L523J14-9,174,m,5,8.64,4.5,2,22,0,22,1,8.17,16,0,16,1,6,0,6,0.47,0,0,0,2.9,9.424777961,-0.560115794,11,2,July 4 2014,July,185,1,1,16,5156,387,4123,0.5,50.73672136,3.171045085,0.114157623,no mite,0.000507367,1.000507367
L523J14-9,174,m,5,8.64,4.5,2,22,0,22,1,8.17,16,0,16,1,6,0,6,0.47,0,0,0,2.9,9.424777961,-0.560115794,11,2,July 4 2014,July,185,1,1,16,5412,388,4139,0.5,50.73672136,3.171045085,0.114157623,no mite,0.000507367,1.000507367
L523J14-9,174,m,5,8.64,4.5,2,22,0,22,1,8.17,16,0,16,1,6,0,6,0.47,0,0,0,2.9,9.424777961,-0.560115794,11,2,July 4 2014,July,185,1,2,16,6964,389,4236,1,101.4734427,6.342090169,0.228315246,no mite,0.001014734,1.001014734
L523J14-9,174,m,5,8.64,4.5,2,22,0,22,1,8.17,16,0,16,1,6,0,6,0.47,0,0,0,2.9,9.424777961,-0.560115794,11,2,July 4 2014,July,185,3,3,48,8004,390,4303,1.5,152.2101641,3.171045085,0.114157623,no mite,0.001522102,1.001522102
L523J14-9,174,m,5,8.64,4.5,2,22,0,22,1,8.17,16,0,16,1,6,0,6,0.47,0,0,0,2.9,9.424777961,-0.560115794,11,2,July 4 2014,July,185,1,1,16,8980,391,4362,0.5,50.73672136,3.171045085,0.114157623,no mite,0.000507367,1.000507367
L523J14-9,174,m,5,8.64,4.5,2,22,0,22,1,8.17,16,0,16,1,6,0,6,0.47,0,0,0,2.9,9.424777961,-0.560115794,11,2,July 4 2014,July,185,1,1,16,9300,392,4382,0.5,50.73672136,3.171045085,0.114157623,no mite,0.000507367,1.000507367
L523J14-9,174,m,5,8.64,4.5,2,22,0,22,1,8.17,16,0,16,1,6,0,6,0.47,0,0,0,2.9,9.424777961,-0.560115794,11,2,July 4 2014,July,185,1,1,16,9380,393,4387,0.5,50.73672136,3.171045085,0.114157623,no mite,0.000507367,1.000507367
L523J14-9,174,m,5,8.64,4.5,2,22,0,22,1,8.17,16,0,16,1,6,0,6,0.47,0,0,0,2.9,9.424777961,-0.560115794,11,2,July 4 2014,July,185,1,1,16,10036,394,4428,0.5,50.73672136,3.171045085,0.114157623,no mite,0.000507367,1.000507367
L523J14-9,174,m,5,8.64,4.5,2,22,0,22,1,8.17,16,0,16,1,6,0,6,0.47,0,0,0,2.9,9.424777961,-0.560115794,11,2,July 4 2014,July,185,1,1,16,10756,395,4473,0.5,50.73672136,3.171045085,0.114157623,no mite,0.000507367,1.000507367
L523J14-9,174,m,5,8.64,4.5,2,22,0,22,1,8.17,16,0,16,1,6,0,6,0.47,0,0,0,2.9,9.424777961,-0.560115794,11,2,July 4 2014,July,185,1,1,16,10788,396,4475,0.5,50.73672136,3.171045085,0.114157623,no mite,0.000507367,1.000507367
L523J14-9,174,m,5,8.64,4.5,2,22,0,22,1,8.17,16,0,16,1,6,0,6,0.47,0,0,0,2.9,9.424777961,-0.560115794,11,2,July 4 2014,July,185,1,1,16,10852,397,4479,0.5,50.73672136,3.171045085,0.114157623,no mite,0.000507367,1.000507367
L523J14-9,174,m,5,8.64,4.5,2,22,0,22,1,8.17,16,0,16,1,6,0,6,0.47,0,0,0,2.9,9.424777961,-0.560115794,11,2,July 4 2014,July,185,1,1,16,11332,398,4509,0.5,50.73672136,3.171045085,0.114157623,no mite,0.000507367,1.000507367
L523J14-9,174,m,5,8.64,4.5,2,22,0,22,1,8.17,16,0,16,1,6,0,6,0.47,0,0,0,2.9,9.424777961,-0.560115794,11,2,July 4 2014,July,185,2,2,32,12372,399,4575,1,101.4734427,3.171045085,0.114157623,no mite,0.001014734,1.001014734
L523J14-9,174,m,5,8.64,4.5,2,22,0,22,1,8.17,16,0,16,1,6,0,6,0.47,0,0,0,2.9,9.424777961,-0.560115794,11,2,July 4 2014,July,185,1,2,16,12612,400,4589,1,101.4734427,6.342090169,0.228315246,no mite,0.001014734,1.001014734
L523J14-9,174,m,5,8.64,4.5,2,22,0,22,1,8.17,16,0,16,1,6,0,6,0.47,0,0,0,2.9,9.424777961,-0.560115794,11,2,July 4 2014,July,185,1,2,16,13012,401,4614,1,101.4734427,6.342090169,0.228315246,no mite,0.001014734,1.001014734
L523J14-9,174,m,5,8.64,4.5,2,22,0,22,1,8.17,16,0,16,1,6,0,6,0.47,0,0,0,2.9,9.424777961,-0.560115794,11,2,July 4 2014,July,185,1,2,16,13572,402,4649,1,101.4734427,6.342090169,0.228315246,no mite,0.001014734,1.001014734
L523J14-9,174,m,5,8.64,4.5,2,22,0,22,1,8.17,16,0,16,1,6,0,6,0.47,0,0,0,2.9,9.424777961,-0.560115794,11,2,July 4 2014,July,185,1,1,16,13716,403,4658,0.5,50.73672136,3.171045085,0.114157623,no mite,0.000507367,1.000507367
L523J14-9,174,m,5,8.64,4.5,2,22,0,22,1,8.17,16,0,16,1,6,0,6,0.47,0,0,0,2.9,9.424777961,-0.560115794,11,2,July 4 2014,July,185,1,1,16,14212,404,4689,0.5,50.73672136,3.171045085,0.114157623,no mite,0.000507367,1.000507367
L523J14-9,174,m,5,8.64,4.5,2,22,0,22,1,8.17,16,0,16,1,6,0,6,0.47,0,0,0,2.9,9.424777961,-0.560115794,11,2,July 4 2014,July,185,1,2,16,14484,405,4706,1,101.4734427,6.342090169,0.228315246,no mite,0.001014734,1.001014734
L523J14-9,174,m,5,8.64,4.5,2,22,0,22,1,8.17,16,0,16,1,6,0,6,0.47,0,0,0,2.9,9.424777961,-0.560115794,11,2,July 4 2014,July,185,18,344,288,14692,406,4736,172,17453.43215,60.60219495,2.181679018,no mite,0.174534321,1.174534321
L523J14-9,174,m,5,8.64,4.5,2,22,0,22,1,8.17,16,0,16,1,6,0,6,0.47,0,0,0,2.9,9.424777961,-0.560115794,11,2,July 4 2014,July,185,10,159,160,15332,407,4768,79.5,8067.138696,50.41961685,1.815106206,no mite,0.080671387,1.080671387
L523J14-9,174,m,5,8.64,4.5,2,22,0,22,1,8.17,16,0,16,1,6,0,6,0.47,0,0,0,2.9,9.424777961,-0.560115794,11,2,July 4 2014,July,185,10,144,160,19076,408,5002,72,7306.087875,45.66304922,1.643869772,no mite,0.073060879,1.073060879
L523J14-9,174,m,5,8.64,4.5,2,22,0,22,1,8.17,16,0,16,1,6,0,6,0.47,0,0,0,2.9,9.424777961,-0.560115794,11,2,July 4 2014,July,185,3,32,48,28548,409,5587,16,1623.575083,33.8244809,1.217681313,no mite,0.016235751,1.016235751
L523J14-9,174,m,5,8.64,4.5,2,22,0,22,1,8.17,16,0,16,1,6,0,6,0.47,0,0,0,2.9,9.424777961,-0.560115794,11,2,July 4 2014,July,185,1,1,16,28628,410,5590,0.5,50.73672136,3.171045085,0.114157623,no mite,0.000507367,1.000507367
L930J14-16,181,f,9,10.93,5.25,2.125,24,0,24,1,10.25,15,0,15,1,9,0,9,0.68,0,0,0,3.68,12.41297254,-0.630274906,4,3,July 4 2014,July,185,77,845,1232,6,411,5777,422.5,41412.47436,33.6140214,1.21010477,no mite,0.414124744,1.414124744
L930J14-16,181,f,9,10.93,5.25,2.125,24,0,24,1,10.25,15,0,15,1,9,0,9,0.68,0,0,0,3.68,12.41297254,-0.630274906,4,3,July 4 2014,July,185,2,9,32,1574,412,5800,4.5,441.0796086,13.78373777,0.49621456,no mite,0.004410796,1.004410796
L930J14-16,181,f,9,10.93,5.25,2.125,24,0,24,1,10.25,15,0,15,1,9,0,9,0.68,0,0,0,3.68,12.41297254,-0.630274906,4,3,July 4 2014,July,185,2,4,32,4854,413,6005,2,196.0353816,6.126105675,0.220539804,no mite,0.001960354,1.001960354
L930J14-16,181,f,9,10.93,5.25,2.125,24,0,24,1,10.25,15,0,15,1,9,0,9,0.68,0,0,0,3.68,12.41297254,-0.630274906,4,3,July 4 2014,July,185,2,5,32,5174,414,6025,2.5,245.044227,7.657632093,0.275674755,no mite,0.002450442,1.002450442
L930J14-16,181,f,9,10.93,5.25,2.125,24,0,24,1,10.25,15,0,15,1,9,0,9,0.68,0,0,0,3.68,12.41297254,-0.630274906,4,3,July 4 2014,July,185,2,4,32,5430,415,6041,2,196.0353816,6.126105675,0.220539804,no mite,0.001960354,1.001960354
L930J14-16,181,f,9,10.93,5.25,2.125,24,0,24,1,10.25,15,0,15,1,9,0,9,0.68,0,0,0,3.68,12.41297254,-0.630274906,4,3,July 4 2014,July,185,2,4,32,5670,416,6056,2,196.0353816,6.126105675,0.220539804,no mite,0.001960354,1.001960354
L930J14-16,181,f,9,10.93,5.25,2.125,24,0,24,1,10.25,15,0,15,1,9,0,9,0.68,0,0,0,3.68,12.41297254,-0.630274906,4,3,July 4 2014,July,185,1,4,16,6006,417,6076,2,196.0353816,12.25221135,0.441079609,no mite,0.001960354,1.001960354
L930J14-16,181,f,9,10.93,5.25,2.125,24,0,24,1,10.25,15,0,15,1,9,0,9,0.68,0,0,0,3.68,12.41297254,-0.630274906,4,3,July 4 2014,July,185,2,4,32,6166,418,6087,2,196.0353816,6.126105675,0.220539804,no mite,0.001960354,1.001960354
L930J14-16,181,f,9,10.93,5.25,2.125,24,0,24,1,10.25,15,0,15,1,9,0,9,0.68,0,0,0,3.68,12.41297254,-0.630274906,4,3,July 4 2014,July,185,3,7,48,6342,419,6099,3.5,343.0619178,7.147123287,0.257296438,no mite,0.003430619,1.003430619
L930J14-16,181,f,9,10.93,5.25,2.125,24,0,24,1,10.25,15,0,15,1,9,0,9,0.68,0,0,0,3.68,12.41297254,-0.630274906,4,3,July 4 2014,July,185,3,8,48,6502,420,6109,4,392.0707632,8.168140899,0.294053072,no mite,0.003920708,1.003920708
L930J14-16,181,f,9,10.93,5.25,2.125,24,0,24,1,10.25,15,0,15,1,9,0,9,0.68,0,0,0,3.68,12.41297254,-0.630274906,4,3,July 4 2014,July,185,1,4,16,6758,421,6123,2,196.0353816,12.25221135,0.441079609,no mite,0.001960354,1.001960354
L930J14-16,181,f,9,10.93,5.25,2.125,24,0,24,1,10.25,15,0,15,1,9,0,9,0.68,0,0,0,3.68,12.41297254,-0.630274906,4,3,July 4 2014,July,185,2,12,32,7078,422,6144,6,588.1061448,18.37831702,0.661619413,no mite,0.005881061,1.005881061
L930J14-16,181,f,9,10.93,5.25,2.125,24,0,24,1,10.25,15,0,15,1,9,0,9,0.68,0,0,0,3.68,12.41297254,-0.630274906,4,3,July 4 2014,July,185,2,10,32,7510,423,6171,5,490.088454,15.31526419,0.551349511,no mite,0.004900885,1.004900885
L930J14-16,181,f,9,10.93,5.25,2.125,24,0,24,1,10.25,15,0,15,1,9,0,9,0.68,0,0,0,3.68,12.41297254,-0.630274906,4,3,July 4 2014,July,185,2,4,32,7942,424,6198,2,196.0353816,6.126105675,0.220539804,no mite,0.001960354,1.001960354
L930J14-16,181,f,9,10.93,5.25,2.125,24,0,24,1,10.25,15,0,15,1,9,0,9,0.68,0,0,0,3.68,12.41297254,-0.630274906,4,3,July 4 2014,July,185,2,5,32,8262,425,6218,2.5,245.044227,7.657632093,0.275674755,no mite,0.002450442,1.002450442
L930J14-16,181,f,9,10.93,5.25,2.125,24,0,24,1,10.25,15,0,15,1,9,0,9,0.68,0,0,0,3.68,12.41297254,-0.630274906,4,3,July 4 2014,July,185,2,8,32,8678,426,6244,4,392.0707632,12.25221135,0.441079609,no mite,0.003920708,1.003920708
L930J14-16,181,f,9,10.93,5.25,2.125,24,0,24,1,10.25,15,0,15,1,9,0,9,0.68,0,0,0,3.68,12.41297254,-0.630274906,4,3,July 4 2014,July,185,1,4,16,9142,427,6272,2,196.0353816,12.25221135,0.441079609,no mite,0.001960354,1.001960354
L930J14-16,181,f,9,10.93,5.25,2.125,24,0,24,1,10.25,15,0,15,1,9,0,9,0.68,0,0,0,3.68,12.41297254,-0.630274906,4,3,July 4 2014,July,185,2,6,32,9478,428,6294,3,294.0530724,9.189158512,0.330809706,no mite,0.002940531,1.002940531
L930J14-16,181,f,9,10.93,5.25,2.125,24,0,24,1,10.25,15,0,15,1,9,0,9,0.68,0,0,0,3.68,12.41297254,-0.630274906,4,3,July 4 2014,July,185,3,10,48,10054,429,6331,5,490.088454,10.21017612,0.36756634,no mite,0.004900885,1.004900885
L930J14-16,181,f,9,10.93,5.25,2.125,24,0,24,1,10.25,15,0,15,1,9,0,9,0.68,0,0,0,3.68,12.41297254,-0.630274906,4,3,July 4 2014,July,185,2,4,32,10726,430,6372,2,196.0353816,6.126105675,0.220539804,no mite,0.001960354,1.001960354
L930J14-16,181,f,9,10.93,5.25,2.125,24,0,24,1,10.25,15,0,15,1,9,0,9,0.68,0,0,0,3.68,12.41297254,-0.630274906,4,3,July 4 2014,July,185,1,4,16,11190,431,6400,2,196.0353816,12.25221135,0.441079609,no mite,0.001960354,1.001960354
L930J14-16,181,f,9,10.93,5.25,2.125,24,0,24,1,10.25,15,0,15,1,9,0,9,0.68,0,0,0,3.68,12.41297254,-0.630274906,4,3,July 4 2014,July,185,2,4,32,11446,432,6417,2,196.0353816,6.126105675,0.220539804,no mite,0.001960354,1.001960354
L930J14-16,181,f,9,10.93,5.25,2.125,24,0,24,1,10.25,15,0,15,1,9,0,9,0.68,0,0,0,3.68,12.41297254,-0.630274906,4,3,July 4 2014,July,185,2,3,32,11686,433,6432,1.5,147.0265362,4.594579256,0.165404853,no mite,0.001470265,1.001470265
L930J14-16,181,f,9,10.93,5.25,2.125,24,0,24,1,10.25,15,0,15,1,9,0,9,0.68,0,0,0,3.68,12.41297254,-0.630274906,4,3,July 4 2014,July,185,2,4,32,11910,434,6446,2,196.0353816,6.126105675,0.220539804,no mite,0.001960354,1.001960354
